review_id,service_id,review_text,claim_type
8579,10,The staff made the Chiropractic Adjustment process easy and stress-free.,Evidence
8580,1,The X-ray Imaging didn't meet my expectations at all.,Counterclaim
8581,9,My Mental Health Counseling experience was frustrating. I had to wait for a long time.,Claim
8582,8,I felt rushed through the Dental Cleaning. It wasn’t personalized at all.,Claim
8583,5,"The staff didn’t explain the Physical Therapy procedure well, which left me confused.",Evidence
8584,7,The Flu Shot was thorough and informative. Great service.,Rebuttal
8585,8,The Dental Cleaning didn't meet my expectations at all.,Counterclaim
8586,2,The staff made the General Checkup process easy and stress-free.,Claim
8587,4,The Vaccination was conducted efficiently and professionally.,Claim
8588,5,The staff made the Physical Therapy process easy and stress-free.,Counterclaim
8589,1,The X-ray Imaging was thorough and informative. Great service.,Claim
8590,8,The Dental Cleaning was conducted efficiently and professionally.,Counterclaim
8591,2,The General Checkup didn't meet my expectations at all.,Counterclaim
8592,1,I had a great experience with the X-ray Imaging. The staff was very helpful.,Counterclaim
8593,1,"The X-ray Imaging was done with precision, and I felt at ease.",Evidence
8594,8,I had a great experience with the Dental Cleaning. The staff was very helpful.,Counterclaim
8595,2,Everything about the General Checkup went smoothly and as expected.,Rebuttal
8596,1,The X-ray Imaging was conducted efficiently and professionally.,Evidence
8597,4,I had an awful experience with the Vaccination. The staff was rude.,Counterclaim
8598,8,Everything about the Dental Cleaning went smoothly and as expected.,Evidence
8599,10,"The Chiropractic Adjustment took way too long, and I felt uncomfortable throughout.",Rebuttal
8600,7,The Flu Shot didn't meet my expectations at all.,Claim
8601,9,My Mental Health Counseling experience was frustrating. I had to wait for a long time.,Evidence
8602,5,The staff made the Physical Therapy process easy and stress-free.,Counterclaim
8603,2,"The General Checkup was painful, and I wouldn't recommend it to anyone.",Evidence
8604,1,The staff made the X-ray Imaging process easy and stress-free.,Claim
8605,9,I felt very comfortable during the Mental Health Counseling. The procedure was seamless.,Rebuttal
8606,8,I had an awful experience with the Dental Cleaning. The staff was rude.,Rebuttal
8607,10,"I was not satisfied with the Chiropractic Adjustment results, it didn’t work for me.",Claim
8608,5,The Physical Therapy didn't meet my expectations at all.,Counterclaim
8609,8,I felt well-cared for during my Dental Cleaning procedure.,Rebuttal
8610,4,"The staff didn’t explain the Vaccination procedure well, which left me confused.",Rebuttal
8611,7,Everything about the Flu Shot went smoothly and as expected.,Counterclaim
8612,2,I appreciated the clarity of the process during the General Checkup.,Counterclaim
8613,3,I had a great experience with the Blood Test. The staff was very helpful.,Evidence
8614,6,I had a great experience with the MRI Scan. The staff was very helpful.,Rebuttal
8615,10,Everything about the Chiropractic Adjustment went smoothly and as expected.,Evidence
8616,5,The Physical Therapy was conducted efficiently and professionally.,Counterclaim
8617,2,My General Checkup experience was frustrating. I had to wait for a long time.,Rebuttal
8618,6,I don’t think the MRI Scan was necessary. It didn’t help at all.,Claim
8619,2,The General Checkup was quick and painless. Highly recommend it.,Claim
8620,10,"The Chiropractic Adjustment was done with precision, and I felt at ease.",Rebuttal
8621,5,I had a great experience with the Physical Therapy. The staff was very helpful.,Counterclaim
8622,6,I had a great experience with the MRI Scan. The staff was very helpful.,Counterclaim
8623,10,The Chiropractic Adjustment was quick and painless. Highly recommend it.,Counterclaim
8624,10,"The staff didn’t explain the Chiropractic Adjustment procedure well, which left me confused.",Claim
8625,1,The staff made the X-ray Imaging process easy and stress-free.,Claim
8626,3,The Blood Test was conducted efficiently and professionally.,Rebuttal
8627,5,The Physical Therapy was exactly what I needed to feel better.,Evidence
8628,6,I had an awful experience with the MRI Scan. The staff was rude.,Claim
8629,8,I appreciated the clarity of the process during the Dental Cleaning.,Counterclaim
8630,1,"The X-ray Imaging was painful, and I wouldn't recommend it to anyone.",Rebuttal
8631,8,"The Dental Cleaning was done with precision, and I felt at ease.",Claim
8632,8,The Dental Cleaning was conducted efficiently and professionally.,Claim
8633,2,I felt rushed through the General Checkup. It wasn’t personalized at all.,Evidence
8634,7,I felt well-cared for during my Flu Shot procedure.,Claim
8635,9,I don’t think the Mental Health Counseling was necessary. It didn’t help at all.,Evidence
8636,4,"The Vaccination was done with precision, and I felt at ease.",Claim
8637,4,The Vaccination didn't meet my expectations at all.,Rebuttal
8638,4,"I was not satisfied with the Vaccination results, it didn’t work for me.",Rebuttal
8639,2,I had a great experience with the General Checkup. The staff was very helpful.,Counterclaim
8640,6,My MRI Scan experience was frustrating. I had to wait for a long time.,Evidence
8641,9,I had a great experience with the Mental Health Counseling. The staff was very helpful.,Evidence
8642,1,My X-ray Imaging experience was frustrating. I had to wait for a long time.,Counterclaim
8643,2,I felt well-cared for during my General Checkup procedure.,Rebuttal
8644,2,I appreciated the clarity of the process during the General Checkup.,Rebuttal
8645,3,I had an awful experience with the Blood Test. The staff was rude.,Counterclaim
8646,1,"The X-ray Imaging was painful, and I wouldn't recommend it to anyone.",Claim
8647,9,The Mental Health Counseling was thorough and informative. Great service.,Rebuttal
8648,3,The Blood Test was conducted efficiently and professionally.,Evidence
8649,5,The Physical Therapy was exactly what I needed to feel better.,Evidence
8650,1,"The X-ray Imaging was painful, and I wouldn't recommend it to anyone.",Claim
8651,10,The Chiropractic Adjustment was conducted efficiently and professionally.,Claim
8652,4,The Vaccination was exactly what I needed to feel better.,Counterclaim
8653,9,The Mental Health Counseling didn't meet my expectations at all.,Evidence
8654,4,I felt rushed through the Vaccination. It wasn’t personalized at all.,Claim
8655,5,"The Physical Therapy was painful, and I wouldn't recommend it to anyone.",Counterclaim
8656,4,The Vaccination was conducted efficiently and professionally.,Claim
8657,8,I appreciated the clarity of the process during the Dental Cleaning.,Evidence
8658,2,"The General Checkup took way too long, and I felt uncomfortable throughout.",Evidence
8659,8,I felt well-cared for during my Dental Cleaning procedure.,Counterclaim
8660,4,I felt very comfortable during the Vaccination. The procedure was seamless.,Counterclaim
8661,3,The Blood Test was exactly what I needed to feel better.,Counterclaim
8662,7,The Flu Shot was conducted efficiently and professionally.,Rebuttal
8663,10,"The staff didn’t explain the Chiropractic Adjustment procedure well, which left me confused.",Claim
8664,6,The staff made the MRI Scan process easy and stress-free.,Rebuttal
8665,2,The General Checkup was thorough and informative. Great service.,Counterclaim
8666,2,The General Checkup was conducted efficiently and professionally.,Evidence
8667,5,"The staff didn’t explain the Physical Therapy procedure well, which left me confused.",Evidence
8668,9,The Mental Health Counseling was conducted efficiently and professionally.,Claim
8669,3,I had a great experience with the Blood Test. The staff was very helpful.,Rebuttal
8670,4,"The staff didn’t explain the Vaccination procedure well, which left me confused.",Claim
8671,3,I felt rushed through the Blood Test. It wasn’t personalized at all.,Counterclaim
8672,10,I felt well-cared for during my Chiropractic Adjustment procedure.,Rebuttal
8673,2,The General Checkup didn't meet my expectations at all.,Rebuttal
8674,4,My Vaccination experience was frustrating. I had to wait for a long time.,Evidence
8675,4,I felt well-cared for during my Vaccination procedure.,Rebuttal
8676,9,I felt well-cared for during my Mental Health Counseling procedure.,Counterclaim
8677,3,"I was not satisfied with the Blood Test results, it didn’t work for me.",Claim
8678,9,The Mental Health Counseling was conducted efficiently and professionally.,Rebuttal
8679,1,"The X-ray Imaging was done with precision, and I felt at ease.",Counterclaim
8680,10,My Chiropractic Adjustment experience was frustrating. I had to wait for a long time.,Evidence
8681,6,The MRI Scan was exactly what I needed to feel better.,Counterclaim
8682,7,"The Flu Shot was done with precision, and I felt at ease.",Claim
8683,6,I appreciated the clarity of the process during the MRI Scan.,Counterclaim
8684,5,The Physical Therapy was exactly what I needed to feel better.,Counterclaim
8685,1,I felt very comfortable during the X-ray Imaging. The procedure was seamless.,Rebuttal
8686,5,The Physical Therapy was conducted efficiently and professionally.,Rebuttal
8687,4,I felt well-cared for during my Vaccination procedure.,Rebuttal
8688,8,I felt very comfortable during the Dental Cleaning. The procedure was seamless.,Claim
8689,2,I had a great experience with the General Checkup. The staff was very helpful.,Counterclaim
8690,2,I felt well-cared for during my General Checkup procedure.,Evidence
8691,2,I had an awful experience with the General Checkup. The staff was rude.,Rebuttal
8692,3,The staff made the Blood Test process easy and stress-free.,Evidence
8693,10,The Chiropractic Adjustment was thorough and informative. Great service.,Rebuttal
8694,10,"The Chiropractic Adjustment took way too long, and I felt uncomfortable throughout.",Claim
8695,8,The Dental Cleaning was conducted efficiently and professionally.,Rebuttal
8696,7,The Flu Shot was exactly what I needed to feel better.,Rebuttal
8697,9,"The Mental Health Counseling took way too long, and I felt uncomfortable throughout.",Claim
8698,6,I had a great experience with the MRI Scan. The staff was very helpful.,Rebuttal
8699,10,I had an awful experience with the Chiropractic Adjustment. The staff was rude.,Rebuttal
8700,2,The General Checkup was conducted efficiently and professionally.,Counterclaim
8701,6,Everything about the MRI Scan went smoothly and as expected.,Counterclaim
8702,2,I had a great experience with the General Checkup. The staff was very helpful.,Rebuttal
8703,6,The staff made the MRI Scan process easy and stress-free.,Counterclaim
8704,4,I don’t think the Vaccination was necessary. It didn’t help at all.,Rebuttal
8705,8,"The staff didn’t explain the Dental Cleaning procedure well, which left me confused.",Rebuttal
8706,1,The X-ray Imaging was conducted efficiently and professionally.,Rebuttal
8707,2,The General Checkup didn't meet my expectations at all.,Claim
8708,10,I felt well-cared for during my Chiropractic Adjustment procedure.,Evidence
8709,10,The Chiropractic Adjustment was exactly what I needed to feel better.,Counterclaim
8710,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Counterclaim
8711,1,I felt well-cared for during my X-ray Imaging procedure.,Counterclaim
8712,1,My X-ray Imaging experience was frustrating. I had to wait for a long time.,Rebuttal
8713,3,I appreciated the clarity of the process during the Blood Test.,Rebuttal
8714,9,I felt rushed through the Mental Health Counseling. It wasn’t personalized at all.,Counterclaim
8715,7,"The Flu Shot was done with precision, and I felt at ease.",Rebuttal
8716,8,"The Dental Cleaning was done with precision, and I felt at ease.",Evidence
8717,6,The staff made the MRI Scan process easy and stress-free.,Claim
8718,4,I felt rushed through the Vaccination. It wasn’t personalized at all.,Claim
8719,5,I felt very comfortable during the Physical Therapy. The procedure was seamless.,Rebuttal
8720,4,I had an awful experience with the Vaccination. The staff was rude.,Counterclaim
8721,8,"The Dental Cleaning was done with precision, and I felt at ease.",Counterclaim
8722,5,The Physical Therapy was thorough and informative. Great service.,Evidence
8723,7,I had a great experience with the Flu Shot. The staff was very helpful.,Evidence
8724,8,I felt very comfortable during the Dental Cleaning. The procedure was seamless.,Rebuttal
8725,8,My Dental Cleaning experience was frustrating. I had to wait for a long time.,Counterclaim
8726,3,The staff made the Blood Test process easy and stress-free.,Rebuttal
8727,5,I had a great experience with the Physical Therapy. The staff was very helpful.,Evidence
8728,5,The Physical Therapy didn't meet my expectations at all.,Rebuttal
8729,6,The MRI Scan was quick and painless. Highly recommend it.,Counterclaim
8730,2,"The General Checkup was painful, and I wouldn't recommend it to anyone.",Claim
8731,7,I felt well-cared for during my Flu Shot procedure.,Claim
8732,10,I felt well-cared for during my Chiropractic Adjustment procedure.,Counterclaim
8733,1,The X-ray Imaging was thorough and informative. Great service.,Counterclaim
8734,10,I appreciated the clarity of the process during the Chiropractic Adjustment.,Claim
8735,10,"I was not satisfied with the Chiropractic Adjustment results, it didn’t work for me.",Rebuttal
8736,10,The Chiropractic Adjustment didn't meet my expectations at all.,Counterclaim
8737,4,The Vaccination didn't meet my expectations at all.,Claim
8738,8,I had a great experience with the Dental Cleaning. The staff was very helpful.,Claim
8739,7,The staff made the Flu Shot process easy and stress-free.,Rebuttal
8740,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Counterclaim
8741,2,I appreciated the clarity of the process during the General Checkup.,Counterclaim
8742,5,"The Physical Therapy took way too long, and I felt uncomfortable throughout.",Rebuttal
8743,9,The Mental Health Counseling was conducted efficiently and professionally.,Evidence
8744,9,I had a great experience with the Mental Health Counseling. The staff was very helpful.,Counterclaim
8745,8,I felt well-cared for during my Dental Cleaning procedure.,Counterclaim
8746,1,I had a great experience with the X-ray Imaging. The staff was very helpful.,Evidence
8747,6,I felt well-cared for during my MRI Scan procedure.,Evidence
8748,3,I felt very comfortable during the Blood Test. The procedure was seamless.,Claim
8749,1,I felt rushed through the X-ray Imaging. It wasn’t personalized at all.,Claim
8750,5,I had an awful experience with the Physical Therapy. The staff was rude.,Evidence
8751,8,Everything about the Dental Cleaning went smoothly and as expected.,Rebuttal
8752,3,The Blood Test was thorough and informative. Great service.,Counterclaim
8753,3,"The Blood Test took way too long, and I felt uncomfortable throughout.",Evidence
8754,5,"I was not satisfied with the Physical Therapy results, it didn’t work for me.",Claim
8755,9,I felt rushed through the Mental Health Counseling. It wasn’t personalized at all.,Counterclaim
8756,8,I felt rushed through the Dental Cleaning. It wasn’t personalized at all.,Rebuttal
8757,3,"I was not satisfied with the Blood Test results, it didn’t work for me.",Claim
8758,5,My Physical Therapy experience was frustrating. I had to wait for a long time.,Counterclaim
8759,6,I felt well-cared for during my MRI Scan procedure.,Counterclaim
8760,3,I appreciated the clarity of the process during the Blood Test.,Counterclaim
8761,8,The Dental Cleaning was conducted efficiently and professionally.,Counterclaim
8762,9,The Mental Health Counseling was quick and painless. Highly recommend it.,Claim
8763,6,The MRI Scan was quick and painless. Highly recommend it.,Rebuttal
8764,7,The Flu Shot was exactly what I needed to feel better.,Counterclaim
8765,9,The Mental Health Counseling didn't meet my expectations at all.,Rebuttal
8766,9,I felt rushed through the Mental Health Counseling. It wasn’t personalized at all.,Evidence
8767,10,"I was not satisfied with the Chiropractic Adjustment results, it didn’t work for me.",Counterclaim
8768,5,"I was not satisfied with the Physical Therapy results, it didn’t work for me.",Counterclaim
8769,2,"The General Checkup was done with precision, and I felt at ease.",Counterclaim
8770,5,I appreciated the clarity of the process during the Physical Therapy.,Counterclaim
8771,2,"The staff didn’t explain the General Checkup procedure well, which left me confused.",Counterclaim
8772,3,The Blood Test was quick and painless. Highly recommend it.,Rebuttal
8773,7,I felt very comfortable during the Flu Shot. The procedure was seamless.,Rebuttal
8774,9,The Mental Health Counseling was quick and painless. Highly recommend it.,Counterclaim
8775,4,I felt very comfortable during the Vaccination. The procedure was seamless.,Claim
8776,5,"The Physical Therapy was painful, and I wouldn't recommend it to anyone.",Evidence
8777,3,"I was not satisfied with the Blood Test results, it didn’t work for me.",Evidence
8778,5,My Physical Therapy experience was frustrating. I had to wait for a long time.,Claim
8779,10,I felt rushed through the Chiropractic Adjustment. It wasn’t personalized at all.,Claim
8780,10,I felt very comfortable during the Chiropractic Adjustment. The procedure was seamless.,Rebuttal
8781,4,I felt rushed through the Vaccination. It wasn’t personalized at all.,Evidence
8782,2,The General Checkup was conducted efficiently and professionally.,Claim
8783,3,"The staff didn’t explain the Blood Test procedure well, which left me confused.",Counterclaim
8784,8,I felt well-cared for during my Dental Cleaning procedure.,Rebuttal
8785,8,The Dental Cleaning didn't meet my expectations at all.,Claim
8786,8,The staff made the Dental Cleaning process easy and stress-free.,Claim
8787,6,The MRI Scan didn't meet my expectations at all.,Claim
8788,6,The MRI Scan didn't meet my expectations at all.,Rebuttal
8789,7,The Flu Shot was exactly what I needed to feel better.,Counterclaim
8790,7,"I was not satisfied with the Flu Shot results, it didn’t work for me.",Rebuttal
8791,3,I had a great experience with the Blood Test. The staff was very helpful.,Rebuttal
8792,1,I had a great experience with the X-ray Imaging. The staff was very helpful.,Counterclaim
8793,4,I felt rushed through the Vaccination. It wasn’t personalized at all.,Claim
8794,9,"The Mental Health Counseling took way too long, and I felt uncomfortable throughout.",Counterclaim
8795,10,I felt very comfortable during the Chiropractic Adjustment. The procedure was seamless.,Counterclaim
8796,8,The Dental Cleaning was thorough and informative. Great service.,Evidence
8797,10,"The Chiropractic Adjustment was painful, and I wouldn't recommend it to anyone.",Counterclaim
8798,4,The Vaccination was conducted efficiently and professionally.,Claim
8799,7,"The Flu Shot took way too long, and I felt uncomfortable throughout.",Rebuttal
8800,2,The General Checkup was quick and painless. Highly recommend it.,Rebuttal
8801,9,I felt rushed through the Mental Health Counseling. It wasn’t personalized at all.,Evidence
8802,3,I appreciated the clarity of the process during the Blood Test.,Claim
8803,7,I had an awful experience with the Flu Shot. The staff was rude.,Counterclaim
8804,9,The Mental Health Counseling didn't meet my expectations at all.,Counterclaim
8805,10,The staff made the Chiropractic Adjustment process easy and stress-free.,Rebuttal
8806,4,My Vaccination experience was frustrating. I had to wait for a long time.,Rebuttal
8807,1,I felt rushed through the X-ray Imaging. It wasn’t personalized at all.,Evidence
8808,7,The Flu Shot was quick and painless. Highly recommend it.,Evidence
8809,6,"The staff didn’t explain the MRI Scan procedure well, which left me confused.",Claim
8810,1,I had an awful experience with the X-ray Imaging. The staff was rude.,Counterclaim
8811,10,I had a great experience with the Chiropractic Adjustment. The staff was very helpful.,Claim
8812,2,My General Checkup experience was frustrating. I had to wait for a long time.,Claim
8813,7,I felt very comfortable during the Flu Shot. The procedure was seamless.,Claim
8814,6,The MRI Scan was quick and painless. Highly recommend it.,Counterclaim
8815,4,The Vaccination didn't meet my expectations at all.,Evidence
8816,4,I felt very comfortable during the Vaccination. The procedure was seamless.,Rebuttal
8817,3,The Blood Test was exactly what I needed to feel better.,Rebuttal
8818,7,I felt very comfortable during the Flu Shot. The procedure was seamless.,Claim
8819,9,"The staff didn’t explain the Mental Health Counseling procedure well, which left me confused.",Claim
8820,8,"I was not satisfied with the Dental Cleaning results, it didn’t work for me.",Claim
8821,8,My Dental Cleaning experience was frustrating. I had to wait for a long time.,Evidence
8822,1,The X-ray Imaging was thorough and informative. Great service.,Rebuttal
8823,2,"The General Checkup took way too long, and I felt uncomfortable throughout.",Counterclaim
8824,5,"The staff didn’t explain the Physical Therapy procedure well, which left me confused.",Counterclaim
8825,1,"The X-ray Imaging was painful, and I wouldn't recommend it to anyone.",Evidence
8826,1,The X-ray Imaging was exactly what I needed to feel better.,Evidence
8827,7,"The Flu Shot took way too long, and I felt uncomfortable throughout.",Claim
8828,5,I felt very comfortable during the Physical Therapy. The procedure was seamless.,Claim
8829,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Claim
8830,8,"The Dental Cleaning took way too long, and I felt uncomfortable throughout.",Rebuttal
8831,2,I felt very comfortable during the General Checkup. The procedure was seamless.,Claim
8832,8,I felt very comfortable during the Dental Cleaning. The procedure was seamless.,Rebuttal
8833,5,The Physical Therapy was thorough and informative. Great service.,Evidence
8834,6,I don’t think the MRI Scan was necessary. It didn’t help at all.,Rebuttal
8835,7,I felt rushed through the Flu Shot. It wasn’t personalized at all.,Counterclaim
8836,6,The MRI Scan didn't meet my expectations at all.,Claim
8837,9,"The Mental Health Counseling was done with precision, and I felt at ease.",Claim
8838,9,The Mental Health Counseling didn't meet my expectations at all.,Claim
8839,9,The Mental Health Counseling was quick and painless. Highly recommend it.,Claim
8840,10,I felt well-cared for during my Chiropractic Adjustment procedure.,Claim
8841,10,I had a great experience with the Chiropractic Adjustment. The staff was very helpful.,Rebuttal
8842,9,My Mental Health Counseling experience was frustrating. I had to wait for a long time.,Evidence
8843,9,The staff made the Mental Health Counseling process easy and stress-free.,Rebuttal
8844,1,I had an awful experience with the X-ray Imaging. The staff was rude.,Counterclaim
8845,1,I had an awful experience with the X-ray Imaging. The staff was rude.,Claim
8846,4,The Vaccination was quick and painless. Highly recommend it.,Counterclaim
8847,1,The X-ray Imaging was exactly what I needed to feel better.,Rebuttal
8848,10,The Chiropractic Adjustment didn't meet my expectations at all.,Rebuttal
8849,9,I had a great experience with the Mental Health Counseling. The staff was very helpful.,Rebuttal
8850,7,I had an awful experience with the Flu Shot. The staff was rude.,Evidence
8851,7,I felt very comfortable during the Flu Shot. The procedure was seamless.,Counterclaim
8852,3,The Blood Test was conducted efficiently and professionally.,Claim
8853,6,The staff made the MRI Scan process easy and stress-free.,Evidence
8854,5,I had an awful experience with the Physical Therapy. The staff was rude.,Evidence
8855,3,"The Blood Test took way too long, and I felt uncomfortable throughout.",Rebuttal
8856,8,I appreciated the clarity of the process during the Dental Cleaning.,Rebuttal
8857,8,"The Dental Cleaning was done with precision, and I felt at ease.",Evidence
8858,9,"The Mental Health Counseling was done with precision, and I felt at ease.",Evidence
8859,8,The Dental Cleaning didn't meet my expectations at all.,Claim
8860,2,I don’t think the General Checkup was necessary. It didn’t help at all.,Counterclaim
8861,9,I appreciated the clarity of the process during the Mental Health Counseling.,Rebuttal
8862,4,I had a great experience with the Vaccination. The staff was very helpful.,Counterclaim
8863,8,The staff made the Dental Cleaning process easy and stress-free.,Counterclaim
8864,6,The MRI Scan was thorough and informative. Great service.,Evidence
8865,7,The Flu Shot was quick and painless. Highly recommend it.,Evidence
8866,1,My X-ray Imaging experience was frustrating. I had to wait for a long time.,Evidence
8867,10,I felt well-cared for during my Chiropractic Adjustment procedure.,Rebuttal
8868,3,Everything about the Blood Test went smoothly and as expected.,Evidence
8869,5,I don’t think the Physical Therapy was necessary. It didn’t help at all.,Evidence
8870,1,I had an awful experience with the X-ray Imaging. The staff was rude.,Evidence
8871,9,I had an awful experience with the Mental Health Counseling. The staff was rude.,Counterclaim
8872,7,The Flu Shot didn't meet my expectations at all.,Claim
8873,9,The Mental Health Counseling was conducted efficiently and professionally.,Evidence
8874,2,The General Checkup didn't meet my expectations at all.,Evidence
8875,3,I felt rushed through the Blood Test. It wasn’t personalized at all.,Evidence
8876,2,I felt very comfortable during the General Checkup. The procedure was seamless.,Rebuttal
8877,8,I don’t think the Dental Cleaning was necessary. It didn’t help at all.,Counterclaim
8878,7,I had an awful experience with the Flu Shot. The staff was rude.,Counterclaim
8879,2,The General Checkup didn't meet my expectations at all.,Evidence
8880,10,I felt well-cared for during my Chiropractic Adjustment procedure.,Rebuttal
8881,1,I felt rushed through the X-ray Imaging. It wasn’t personalized at all.,Rebuttal
8882,1,The X-ray Imaging was exactly what I needed to feel better.,Claim
8883,6,The MRI Scan didn't meet my expectations at all.,Rebuttal
8884,3,"The Blood Test took way too long, and I felt uncomfortable throughout.",Evidence
8885,2,The staff made the General Checkup process easy and stress-free.,Rebuttal
8886,1,I had an awful experience with the X-ray Imaging. The staff was rude.,Rebuttal
8887,8,"The staff didn’t explain the Dental Cleaning procedure well, which left me confused.",Counterclaim
8888,4,I felt well-cared for during my Vaccination procedure.,Evidence
8889,10,I had an awful experience with the Chiropractic Adjustment. The staff was rude.,Evidence
8890,1,Everything about the X-ray Imaging went smoothly and as expected.,Rebuttal
8891,7,"The Flu Shot was done with precision, and I felt at ease.",Evidence
8892,8,"The Dental Cleaning was painful, and I wouldn't recommend it to anyone.",Claim
8893,7,I appreciated the clarity of the process during the Flu Shot.,Claim
8894,4,I had an awful experience with the Vaccination. The staff was rude.,Evidence
8895,6,The MRI Scan was quick and painless. Highly recommend it.,Claim
8896,7,The Flu Shot was thorough and informative. Great service.,Counterclaim
8897,9,The staff made the Mental Health Counseling process easy and stress-free.,Claim
8898,5,The Physical Therapy didn't meet my expectations at all.,Evidence
8899,1,I felt very comfortable during the X-ray Imaging. The procedure was seamless.,Claim
8900,8,The Dental Cleaning was thorough and informative. Great service.,Claim
8901,9,My Mental Health Counseling experience was frustrating. I had to wait for a long time.,Rebuttal
8902,1,The X-ray Imaging was quick and painless. Highly recommend it.,Rebuttal
8903,1,The X-ray Imaging was conducted efficiently and professionally.,Evidence
8904,5,"The Physical Therapy took way too long, and I felt uncomfortable throughout.",Rebuttal
8905,1,I don’t think the X-ray Imaging was necessary. It didn’t help at all.,Evidence
8906,9,My Mental Health Counseling experience was frustrating. I had to wait for a long time.,Counterclaim
8907,7,I don’t think the Flu Shot was necessary. It didn’t help at all.,Rebuttal
8908,5,I had an awful experience with the Physical Therapy. The staff was rude.,Evidence
8909,6,The MRI Scan didn't meet my expectations at all.,Evidence
8910,6,Everything about the MRI Scan went smoothly and as expected.,Claim
8911,1,The X-ray Imaging was conducted efficiently and professionally.,Counterclaim
8912,5,"I was not satisfied with the Physical Therapy results, it didn’t work for me.",Claim
8913,1,I felt very comfortable during the X-ray Imaging. The procedure was seamless.,Counterclaim
8914,9,"I was not satisfied with the Mental Health Counseling results, it didn’t work for me.",Rebuttal
8915,7,The Flu Shot was thorough and informative. Great service.,Evidence
8916,5,I felt well-cared for during my Physical Therapy procedure.,Claim
8917,9,"The staff didn’t explain the Mental Health Counseling procedure well, which left me confused.",Claim
8918,9,"The staff didn’t explain the Mental Health Counseling procedure well, which left me confused.",Claim
8919,2,The staff made the General Checkup process easy and stress-free.,Evidence
8920,9,The Mental Health Counseling was conducted efficiently and professionally.,Counterclaim
8921,8,"The Dental Cleaning took way too long, and I felt uncomfortable throughout.",Evidence
8922,5,"I was not satisfied with the Physical Therapy results, it didn’t work for me.",Evidence
8923,4,I felt well-cared for during my Vaccination procedure.,Claim
8924,1,The staff made the X-ray Imaging process easy and stress-free.,Claim
8925,8,"The Dental Cleaning took way too long, and I felt uncomfortable throughout.",Rebuttal
8926,6,"I was not satisfied with the MRI Scan results, it didn’t work for me.",Rebuttal
8927,1,"The X-ray Imaging took way too long, and I felt uncomfortable throughout.",Evidence
8928,5,"The Physical Therapy was painful, and I wouldn't recommend it to anyone.",Evidence
8929,7,I appreciated the clarity of the process during the Flu Shot.,Rebuttal
8930,2,My General Checkup experience was frustrating. I had to wait for a long time.,Rebuttal
8931,4,I felt well-cared for during my Vaccination procedure.,Evidence
8932,9,I felt very comfortable during the Mental Health Counseling. The procedure was seamless.,Claim
8933,6,Everything about the MRI Scan went smoothly and as expected.,Evidence
8934,3,I had an awful experience with the Blood Test. The staff was rude.,Claim
8935,2,"The General Checkup took way too long, and I felt uncomfortable throughout.",Claim
8936,7,The Flu Shot didn't meet my expectations at all.,Counterclaim
8937,1,The X-ray Imaging didn't meet my expectations at all.,Counterclaim
8938,6,I felt rushed through the MRI Scan. It wasn’t personalized at all.,Counterclaim
8939,3,Everything about the Blood Test went smoothly and as expected.,Counterclaim
8940,1,"The staff didn’t explain the X-ray Imaging procedure well, which left me confused.",Rebuttal
8941,9,I had a great experience with the Mental Health Counseling. The staff was very helpful.,Counterclaim
8942,6,The MRI Scan was conducted efficiently and professionally.,Claim
8943,7,My Flu Shot experience was frustrating. I had to wait for a long time.,Counterclaim
8944,9,"I was not satisfied with the Mental Health Counseling results, it didn’t work for me.",Counterclaim
8945,7,The Flu Shot didn't meet my expectations at all.,Evidence
8946,5,"The staff didn’t explain the Physical Therapy procedure well, which left me confused.",Claim
8947,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Claim
8948,3,I felt very comfortable during the Blood Test. The procedure was seamless.,Rebuttal
8949,5,I don’t think the Physical Therapy was necessary. It didn’t help at all.,Counterclaim
8950,3,"The Blood Test was done with precision, and I felt at ease.",Rebuttal
8951,1,The staff made the X-ray Imaging process easy and stress-free.,Claim
8952,9,I felt very comfortable during the Mental Health Counseling. The procedure was seamless.,Rebuttal
8953,9,I appreciated the clarity of the process during the Mental Health Counseling.,Counterclaim
8954,3,I had a great experience with the Blood Test. The staff was very helpful.,Rebuttal
8955,1,Everything about the X-ray Imaging went smoothly and as expected.,Evidence
8956,7,The Flu Shot didn't meet my expectations at all.,Evidence
8957,4,The Vaccination was exactly what I needed to feel better.,Rebuttal
8958,1,I don’t think the X-ray Imaging was necessary. It didn’t help at all.,Counterclaim
8959,10,The Chiropractic Adjustment was quick and painless. Highly recommend it.,Counterclaim
8960,2,I appreciated the clarity of the process during the General Checkup.,Rebuttal
8961,4,"The Vaccination took way too long, and I felt uncomfortable throughout.",Evidence
8962,10,The Chiropractic Adjustment was thorough and informative. Great service.,Counterclaim
8963,3,The staff made the Blood Test process easy and stress-free.,Evidence
8964,6,The MRI Scan was exactly what I needed to feel better.,Evidence
8965,10,"The staff didn’t explain the Chiropractic Adjustment procedure well, which left me confused.",Rebuttal
8966,6,My MRI Scan experience was frustrating. I had to wait for a long time.,Claim
8967,10,I felt well-cared for during my Chiropractic Adjustment procedure.,Evidence
